customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS-06519,Male,0,Yes,Yes,21,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,115.22,2632.3,Yes
CUS-06520,Male,0,No,No,70,Yes,No,DSL,No internet service,No,Month-to-month,No,Mailed check,18.89,8578.47,No
CUS-06521,Female,1,No,No,3,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,70.88,5670.52,No
CUS-06522,Male,0,Yes,No,37,Yes,Yes,DSL,No,No internet service,Two year,Yes,Electronic check,106.27,7932.47,No
CUS-06523,Male,0,Yes,No,69,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Mailed check,38.59,3758.02,No
CUS-06524,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,116.59,6113.64,No
CUS-06525,Male,0,Yes,Yes,30,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Mailed check,37.21,3963.06,Yes
CUS-06526,Male,0,Yes,Yes,25,Yes,Yes,DSL,No internet service,No,Two year,Yes,Bank transfer,82.35,2834.82,No
CUS-06527,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card,25.54,4473.54,No
CUS-06528,Male,0,No,No,25,Yes,No,No,No internet service,Yes,One year,No,Bank transfer,70.43,3685.18,Yes
CUS-06529,Male,0,No,No,27,Yes,No,No,Yes,No internet service,One year,Yes,Bank transfer,43.3,8433.0,No
CUS-06530,Male,0,Yes,No,4,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,49.42,4276.1,Yes
CUS-06531,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Bank transfer,55.38,6978.97,No
CUS-06532,Male,0,No,No,14,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Mailed check,41.58,5740.64,No
CUS-06533,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No internet service,Yes,Two year,No,Mailed check,105.56,4134.16,Yes
CUS-06534,Male,0,No,Yes,4,Yes,Yes,DSL,No internet service,No internet service,One year,Yes,Electronic check,33.37,4087.16,No
CUS-06535,Male,0,No,Yes,36,Yes,No,DSL,No internet service,No,Month-to-month,No,Electronic check,61.44,2952.1,No
CUS-06536,Male,0,No,No,21,Yes,No,DSL,No internet service,Yes,Two year,Yes,Bank transfer,117.11,936.12,No
CUS-06537,Male,0,Yes,No,51,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Bank transfer,77.37,6552.93,No
CUS-06538,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,One year,Yes,Electronic check,81.76,7897.09,Yes
CUS-06539,Female,0,No,Yes,16,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,91.65,1888.49,Yes
CUS-06540,Female,1,No,No,50,No,Yes,Fiber optic,No,Yes,Two year,Yes,Mailed check,105.58,7962.13,Yes
CUS-06541,Female,0,No,Yes,44,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.85,2011.63,Yes
CUS-06542,Male,0,No,No,62,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,54.77,4567.14,Yes
CUS-06543,Female,0,No,Yes,27,Yes,No,DSL,No,No internet service,One year,No,Mailed check,102.59,2966.96,No
CUS-06544,Female,1,No,No,58,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,38.68,1000.71,No
CUS-06545,Male,0,No,No,20,Yes,No phone service,Fiber optic,No,No internet service,One year,No,Mailed check,58.87,471.46,No
CUS-06546,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,85.47,3153.4,No
CUS-06547,Female,0,No,Yes,68,Yes,No phone service,No,No,Yes,Month-to-month,Yes,Mailed check,42.71,424.31,No
CUS-06548,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,One year,No,Bank transfer,53.82,,No
CUS-06549,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer,69.75,1239.2,Yes
CUS-06550,Male,0,No,Yes,6,Yes,No,DSL,No,Yes,Two year,No,Mailed check,42.37,34.44,No
CUS-06551,Female,0,No,No,39,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,94.83,1333.21,Yes
CUS-06552,Female,0,Yes,No,39,Yes,No phone service,DSL,No internet service,No,Two year,Yes,Credit card,91.58,4972.21,Yes
CUS-06553,Male,0,No,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,111.13,7051.15,No
CUS-06554,Male,0,No,Yes,50,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,24.63,1678.02,No
CUS-06555,Female,0,No,Yes,22,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.9,712.05,No
CUS-06556,Male,0,Yes,No,31,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,19.6,6278.69,No
CUS-06557,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,No,Two year,No,Credit card,101.22,88.05,Yes
CUS-06558,Male,0,Yes,Yes,16,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Bank transfer,43.95,6318.58,No
CUS-06559,Male,0,No,No,57,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,83.93,1143.25,Yes
CUS-06560,Female,0,Yes,No,34,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.59,1977.14,Yes
CUS-06561,Male,0,No,Yes,29,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,56.98,1048.44,No
CUS-06562,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,One year,No,Mailed check,38.89,2140.66,No
CUS-06563,Male,0,No,No,52,Yes,No phone service,No,No,No internet service,Month-to-month,Yes,Electronic check,21.68,6867.95,No
CUS-06564,Female,0,Yes,Yes,50,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,76.52,1155.49,No
CUS-06565,Male,0,Yes,Yes,36,Yes,No phone service,DSL,No internet service,No internet service,One year,No,Electronic check,89.08,8549.93,No
CUS-06566,Male,0,No,Yes,5,Yes,No phone service,DSL,No,Yes,One year,Yes,Mailed check,55.84,2825.15,No
CUS-06567,Male,1,No,Yes,33,Yes,Yes,DSL,No internet service,Yes,One year,No,Bank transfer,37.26,7930.33,No
CUS-06568,Male,0,No,No,55,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,34.39,1648.86,No
CUS-06569,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,44.82,1630.54,No
CUS-06570,Male,0,No,No,12,Yes,No,DSL,Yes,No internet service,Two year,Yes,Credit card,98.79,4869.71,No
CUS-06571,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card,33.28,452.25,No
CUS-06572,Female,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,One year,No,Electronic check,61.89,6892.21,No
CUS-06573,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,83.82,3790.78,Yes
CUS-06574,Female,0,No,Yes,10,Yes,Yes,No,No,No,Two year,Yes,Credit card,103.58,6018.5,No
CUS-06575,Female,0,Yes,No,43,Yes,Yes,DSL,No,No,Month-to-month,Yes,Credit card,69.71,1516.69,No
CUS-06576,Male,0,No,No,68,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,86.71,5530.71,No
CUS-06577,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.57,5116.31,No
CUS-06578,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,94.5,6503.08,Yes
CUS-06579,Female,1,No,No,36,Yes,No,DSL,No internet service,Yes,Two year,Yes,Credit card,97.34,2570.3,No
CUS-06580,Female,0,No,No,48,Yes,No phone service,DSL,Yes,No internet service,One year,Yes,Bank transfer,96.92,8026.43,No
CUS-06581,Female,0,Yes,No,35,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,92.32,8267.89,Yes
CUS-06582,Female,0,No,No,69,No,No phone service,DSL,Yes,Yes,One year,No,Bank transfer,99.7,7468.24,No
CUS-06583,Female,0,No,No,33,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,98.88,4927.19,No
CUS-06584,Female,1,Yes,Yes,57,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,105.23,3624.91,Yes
CUS-06585,Male,0,No,No,36,Yes,No phone service,DSL,No internet service,No,One year,Yes,Electronic check,65.17,515.69,Yes
CUS-06586,Male,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,One year,Yes,Electronic check,107.67,8147.11,No
CUS-06587,Female,0,No,Yes,11,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Mailed check,25.54,8186.19,No
CUS-06588,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,One year,No,Bank transfer,54.08,178.38,Yes
CUS-06589,Male,0,Yes,Yes,3,Yes,No phone service,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.31,3080.81,No
CUS-06590,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,59.86,7570.47,No
CUS-06591,Female,0,No,No,42,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,105.26,711.87,No
CUS-06592,Male,0,No,No,8,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,73.93,1704.93,No
CUS-06593,Male,1,Yes,No,50,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,44.03,8417.01,Yes
CUS-06594,Male,0,No,No,19,Yes,No,No,No internet service,No,Two year,No,Electronic check,27.87,7289.43,No
CUS-06595,Female,0,No,No,38,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,88.4,7845.33,No
CUS-06596,Female,0,Yes,No,22,Yes,Yes,No,No,No,One year,Yes,Mailed check,40.61,1237.97,No
CUS-06597,Male,0,No,No,40,Yes,Yes,Fiber optic,Yes,No internet service,One year,No,Electronic check,76.26,1831.51,No
CUS-06598,Male,0,No,No,43,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,57.67,5213.69,Yes
CUS-06599,Female,0,No,No,34,No,No phone service,No,No,No internet service,Month-to-month,No,Credit card,85.68,4323.92,Yes
CUS-06600,Male,0,Yes,No,22,Yes,Yes,No,No,No internet service,Two year,Yes,Credit card,80.81,2579.76,Yes
CUS-06601,Female,0,No,Yes,57,No,Yes,Fiber optic,Yes,No,One year,No,Electronic check,79.4,,Yes
CUS-06602,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Mailed check,70.09,7753.72,No
CUS-06603,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,87.58,2521.23,No
CUS-06604,Male,0,Yes,No,56,Yes,No,DSL,Yes,No internet service,One year,Yes,Credit card,90.11,1354.67,Yes
CUS-06605,Female,0,Yes,No,38,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,39.28,1297.51,Yes
CUS-06606,Male,0,No,No,27,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.2,4175.34,Yes
CUS-06607,Male,0,Yes,No,63,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,19.33,1158.71,No
CUS-06608,Male,1,No,No,61,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,70.17,4080.21,No
CUS-06609,Male,0,No,Yes,61,Yes,No,DSL,No,No,Month-to-month,No,Electronic check,98.2,3982.32,No
CUS-06610,Female,0,Yes,Yes,25,Yes,No phone service,DSL,No,No internet service,Month-to-month,No,Mailed check,24.1,7605.43,No
CUS-06611,Female,0,No,No,50,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Credit card,50.6,2560.08,No
CUS-06612,Female,0,Yes,No,49,No,Yes,Fiber optic,No internet service,No internet service,One year,No,Electronic check,21.67,4829.52,Yes
CUS-06613,Female,0,Yes,No,35,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,75.13,6398.72,No
CUS-06614,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,111.54,5132.14,No
CUS-06615,Male,0,Yes,No,32,No,No,No,No,No internet service,Month-to-month,No,Mailed check,50.75,8205.81,No
CUS-06616,Female,0,No,No,67,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,54.91,5186.75,No
CUS-06617,Female,0,No,Yes,7,Yes,No phone service,DSL,No internet service,No,One year,Yes,Mailed check,39.53,7757.78,No
CUS-06618,Male,0,No,No,65,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,92.38,2121.07,Yes
CUS-06619,Female,0,Yes,No,22,Yes,No phone service,DSL,No,No internet service,One year,Yes,Electronic check,69.12,4830.38,Yes
CUS-06620,Female,0,Yes,No,69,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,45.92,4680.65,No
CUS-06621,Male,0,No,No,54,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,22.31,8509.48,Yes
CUS-06622,Female,0,Yes,No,42,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,104.12,1773.07,Yes
CUS-06623,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,One year,No,Credit card,87.85,1228.01,No
CUS-06624,Male,0,Yes,No,21,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Credit card,116.66,5267.37,No
CUS-06625,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,Two year,Yes,Mailed check,74.72,1937.73,No
CUS-06626,Male,0,No,No,33,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,114.86,5503.23,Yes
CUS-06627,Female,0,No,No,58,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,88.34,8363.9,Yes
CUS-06628,Male,0,No,Yes,25,Yes,Yes,DSL,No,No internet service,One year,Yes,Mailed check,61.48,8140.91,No
CUS-06629,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No internet service,No internet service,One year,Yes,Mailed check,41.62,2001.33,No
CUS-06630,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Bank transfer,24.01,1484.63,No
CUS-06631,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,18.52,4830.26,No
CUS-06632,Male,0,Yes,No,62,Yes,No,Fiber optic,No internet service,No,One year,Yes,Credit card,101.93,5053.72,No
CUS-06633,Male,0,Yes,No,21,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,80.95,5701.43,Yes
CUS-06634,Female,0,Yes,No,67,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,36.86,6381.48,Yes
CUS-06635,Male,0,Yes,No,47,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Mailed check,87.27,5175.42,Yes
CUS-06636,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card,110.63,,No
CUS-06637,Female,0,No,No,15,No,Yes,Fiber optic,Yes,No,One year,Yes,Credit card,23.7,6799.14,Yes
CUS-06638,Male,0,Yes,No,52,Yes,No phone service,Fiber optic,No,Yes,One year,Yes,Credit card,99.22,700.42,No
CUS-06639,Female,0,No,No,64,Yes,No phone service,No,Yes,No internet service,One year,Yes,Credit card,102.38,189.58,No
CUS-06640,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.85,6623.21,Yes
CUS-06641,Female,1,Yes,No,67,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,112.56,4724.0,No
CUS-06642,Male,1,Yes,Yes,62,Yes,No,DSL,No internet service,Yes,Two year,Yes,Bank transfer,115.6,6013.31,No
CUS-06643,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,96.06,3302.74,No
CUS-06644,Female,1,No,No,70,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Bank transfer,34.99,113.2,No
CUS-06645,Male,0,No,No,44,Yes,No phone service,Fiber optic,Yes,Yes,Two year,No,Bank transfer,26.38,2858.77,Yes
CUS-06646,Female,0,No,No,51,Yes,No phone service,No,No internet service,No,Two year,No,Mailed check,60.74,5237.02,No
CUS-06647,Female,0,Yes,No,64,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,58.53,1954.98,Yes
CUS-06648,Male,0,No,Yes,1,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Electronic check,32.47,5920.74,No
CUS-06649,Female,0,No,No,48,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,22.04,6835.55,No
CUS-06650,Male,0,No,No,21,Yes,No phone service,DSL,No internet service,Yes,Two year,Yes,Mailed check,43.11,3916.52,No
CUS-06651,Female,1,No,No,28,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Electronic check,47.16,7533.44,Yes
CUS-06652,Male,0,No,No,34,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,111.27,7354.04,No
CUS-06653,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,116.98,7553.49,No
CUS-06654,Female,0,Yes,No,29,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,117.51,5691.02,No
CUS-06655,Female,0,Yes,Yes,41,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.03,2633.7,Yes
CUS-06656,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,95.9,4148.1,No
CUS-06657,Male,0,No,Yes,49,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,112.76,6115.6,Yes
CUS-06658,Male,1,No,No,70,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Credit card,52.37,1825.06,Yes
CUS-06659,Male,1,No,No,59,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Credit card,72.37,6358.75,No
CUS-06660,Female,0,No,No,29,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer,77.34,4721.7,No
CUS-06661,Female,1,Yes,No,11,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer,76.07,842.02,No
CUS-06662,Male,0,No,No,48,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,61.62,4800.63,No
CUS-06663,Male,0,No,No,45,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card,116.53,591.07,No
CUS-06664,Male,0,No,No,42,Yes,No phone service,DSL,Yes,Yes,Two year,Yes,Bank transfer,50.27,140.79,Yes
CUS-06665,Female,0,No,No,1,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,40.37,7652.78,Yes
CUS-06666,Male,0,Yes,No,53,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Electronic check,92.56,4222.46,Yes
CUS-06667,Male,0,No,No,34,Yes,No,DSL,Yes,No,Month-to-month,Yes,Bank transfer,110.75,4680.51,Yes
CUS-06668,Female,0,Yes,Yes,51,Yes,No,DSL,No internet service,No,Month-to-month,No,Electronic check,115.79,2420.43,No
CUS-06669,Female,0,Yes,No,32,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,99.16,4675.84,No
CUS-06670,Male,0,No,No,71,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,56.7,1467.23,No
CUS-06671,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,100.25,6417.13,No
CUS-06672,Male,0,Yes,No,25,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Mailed check,95.03,7083.98,Yes
CUS-06673,Female,0,No,No,61,Yes,No,DSL,No,No,Month-to-month,No,Mailed check,58.67,7363.13,Yes
CUS-06674,Male,0,No,No,60,No,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,28.56,933.29,No
CUS-06675,Male,0,Yes,No,25,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,104.27,4804.65,No
CUS-06676,Male,0,No,No,36,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Electronic check,48.86,6958.7,No
CUS-06677,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,29.42,1118.35,Yes
CUS-06678,Female,0,Yes,No,10,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,117.66,872.1,Yes
CUS-06679,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,Yes,No,One year,Yes,Credit card,111.53,7029.0,Yes
CUS-06680,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No internet service,One year,No,Bank transfer,94.43,6855.59,No
CUS-06681,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card,24.82,3868.68,Yes
CUS-06682,Male,0,Yes,No,65,Yes,No phone service,No,No,No internet service,Month-to-month,No,Mailed check,91.02,959.54,No
CUS-06683,Male,0,No,Yes,12,No,No phone service,No,No internet service,No,Month-to-month,Yes,Mailed check,84.73,4447.37,No
CUS-06684,Female,0,Yes,No,62,Yes,No,No,No,No,One year,Yes,Credit card,42.89,3406.2,No
CUS-06685,Female,1,Yes,Yes,24,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,64.34,4468.17,Yes
CUS-06686,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Mailed check,115.41,3793.18,No
CUS-06687,Female,0,Yes,No,13,Yes,No phone service,No,Yes,Yes,Two year,No,Mailed check,19.78,4896.99,Yes
CUS-06688,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,65.41,6258.23,No
CUS-06689,Male,1,Yes,No,58,No,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,76.97,,Yes
CUS-06690,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,One year,No,Credit card,105.69,5587.57,Yes
CUS-06691,Male,0,No,No,51,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,89.23,1725.31,No
CUS-06692,Female,0,No,Yes,65,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,28.12,3426.11,No
CUS-06693,Female,0,Yes,No,67,Yes,No,DSL,No internet service,Yes,Two year,Yes,Electronic check,56.12,629.24,Yes
CUS-06694,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,30.59,3894.26,No
CUS-06695,Female,0,No,Yes,67,Yes,No phone service,Fiber optic,No internet service,Yes,Two year,No,Mailed check,112.02,8345.45,Yes
CUS-06696,Male,0,Yes,No,42,Yes,No,No,Yes,No,One year,No,Mailed check,87.82,5525.33,Yes
CUS-06697,Male,0,Yes,Yes,5,Yes,No phone service,DSL,No,Yes,Two year,Yes,Credit card,43.25,1344.88,No
CUS-06698,Female,0,Yes,No,14,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,32.28,2322.93,Yes
CUS-06699,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Credit card,30.5,572.17,No
CUS-06700,Male,0,No,No,30,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.67,1583.48,No
CUS-06701,Female,0,Yes,No,52,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,44.45,4204.66,No
CUS-06702,Female,1,Yes,No,5,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,115.72,2977.56,Yes
CUS-06703,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.66,1768.4,No
CUS-06704,Female,1,Yes,No,28,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Electronic check,118.28,1276.11,No
CUS-06705,Female,0,Yes,No,20,No,No phone service,No,No,No,Month-to-month,No,Electronic check,104.98,5648.4,No
CUS-06706,Female,0,No,No,53,Yes,No phone service,No,Yes,No,Two year,Yes,Credit card,109.48,4807.63,Yes
CUS-06707,Male,0,No,No,55,Yes,No,No,No,No,Month-to-month,No,Electronic check,57.27,7249.54,No
